tick,area,sex,age_months,count
7,tas,male,3,180
7,tas,male,4,180
7,tas,male,5,164
7,tas,male,6,144
7,tas,male,7,164
7,tas,male,8,175
7,tas,male,9,182
7,tas,male,10,186
7,tas,male,11,173
7,tas,male,12,165
7,tas,male,13,128
7,tas,male,14,95
7,tas,male,15,66
7,tas,male,16,52
7,tas,male,17,26
7,tas,male,18,6
7,tas,female,0,162
7,tas,female,1,154
7,tas,female,2,162
7,tas,female,3,173
7,tas,female,4,163
7,tas,female,5,153
7,tas,female,6,153
7,tas,female,7,174
7,tas,female,8,180
7,tas,female,9,186
7,tas,female,10,191
7,tas,female,11,176
7,tas,female,12,164
7,tas,female,13,123
7,tas,female,14,98
7,tas,female,15,79
7,tas,female,16,65
7,tas,female,17,48
7,tas,female,18,18
7,tas,female,19,7
7,tas,female,20,1
7,nt,male,0,101
7,nt,male,1,90
7,nt,male,2,92
7,nt,male,3,97
7,nt,male,4,116
7,nt,male,5,125
7,nt,male,6,107
7,nt,male,7,103
7,nt,male,8,93
7,nt,male,9,92
7,nt,male,10,73
7,nt,male,11,70
7,nt,male,12,57
7,nt,male,13,36
7,nt,male,14,23
7,nt,male,15,13
7,nt,male,16,7
7,nt,female,0,88
7,nt,female,1,89
7,nt,female,2,81
7,nt,female,3,81
7,nt,female,4,90
7,nt,female,5,112
7,nt,female,6,101
7,nt,female,7,99
7,nt,female,8,94
7,nt,female,9,77
7,nt,female,10,75
7,nt,female,11,60
7,nt,female,12,43
7,nt,female,13,31
7,nt,female,14,16
7,nt,female,15,9
7,nt,female,16,4
7,nt,female,17,3
7,act,male,0,126
7,act,male,1,111
7,act,male,2,108
7,act,male,3,136
7,act,male,4,174
7,act,male,5,167
7,act,male,6,157
7,act,male,7,143
7,act,male,8,130
7,act,male,9,129
7,act,male,10,117
7,act,male,11,105
7,act,male,12,91
7,act,male,13,62
7,act,male,14,45
7,act,male,15,30
7,act,male,16,20
7,act,male,17,13
7,act,male,18,3
7,act,female,0,118
7,act,female,1,106
7,act,female,2,107
7,act,female,3,122
7,act,female,4,169
7,act,female,5,169
7,act,female,6,148
7,act,female,7,142
7,act,female,8,138
7,act,female,9,129
7,act,female,10,127
7,act,female,11,108
7,act,female,12,97
7,act,female,13,68
7,act,female,14,49
7,act,female,15,37
7,act,female,16,29
7,act,female,17,21
7,act,female,18,6
7,act,female,19,1
8,nsw,male,0,2459
8,nsw,male,1,2279
8,nsw,male,2,2272
8,nsw,male,3,2371
8,nsw,male,4,2597
8,nsw,male,5,2684
8,nsw,male,6,2495
8,nsw,male,7,2518
8,nsw,male,8,2434
8,nsw,male,9,2454
8,nsw,male,10,2377
8,nsw,male,11,2105
8,nsw,male,12,1970
8,nsw,male,13,1552
8,nsw,male,14,1155
8,nsw,male,15,862
8,nsw,male,16,655
8,nsw,male,17,352
8,nsw,male,18,109
8,nsw,male,19,17
8,nsw,male,20,2
8,nsw,female,0,2369
8,nsw,female,1,2164
8,nsw,female,2,2151
8,nsw,female,3,2234
8,nsw,female,4,2504
8,nsw,female,5,2659
8,nsw,female,6,2487
8,nsw,female,7,2573
8,nsw,female,8,2481
8,nsw,female,9,2491
8,nsw,female,10,2409
8,nsw,female,11,2150
8,nsw,female,12,1967
8,nsw,female,13,1570
8,nsw,female,14,1227
8,nsw,female,15,1007
8,nsw,female,16,872
8,nsw,female,17,586
8,nsw,female,18,252
8,nsw,female,19,68
8,nsw,female,20,9
8,vic,male,0,1812
8,vic,male,1,1682
8,vic,male,2,1679
8,vic,male,3,1810
8,vic,male,4,2175
8,vic,male,5,2177
8,vic,male,6,1953
8,vic,male,7,1958
8,vic,male,8,1943
8,vic,male,9,1850
8,vic,male,10,1759
8,vic,male,11,1583
8,vic,male,12,1443
8,vic,male,13,1116
8,vic,male,14,867
8,vic,male,15,646
8,vic,male,16,480
8,vic,male,17,244
8,vic,male,18,81
8,vic,male,19,21
8,vic,male,20,1
8,vic,female,0,1727
8,vic,female,1,1596
8,vic,female,2,1604
8,vic,female,3,1714
8,vic,female,4,2045
8,vic,female,5,2127
8,vic,female,6,1935
8,vic,female,7,1979
8,vic,female,8,1994
8,vic,female,9,1913
8,vic,female,10,1826
8,vic,female,11,1631
8,vic,female,12,1502
8,vic,female,13,1183
8,vic,female,14,922
8,vic,female,15,766
8,vic,female,16,655
8,vic,female,17,440
8,vic,female,18,182
8,vic,female,19,51
8,vic,female,20,7
8,qld,male,0,1588
8,qld,male,1,1473
8,qld,male,2,1483
8,qld,male,3,1534
8,qld,male,4,1655
8,qld,male,5,1695
8,qld,male,6,1510
8,qld,male,7,1581
8,qld,male,8,1562
8,qld,male,9,1512
8,qld,male,10,1436
8,qld,male,11,1307
8,qld,male,12,1222
8,qld,male,13,942
8,qld,male,14,684
8,qld,male,15,469
8,qld,male,16,339
8,qld,male,17,177
8,qld,male,18,58
8,qld,male,19,10
8,qld,male,20,1
8,qld,female,0,1504
8,qld,female,1,1405
8,qld,female,2,1414
8,qld,female,3,1474
8,qld,female,4,1592
8,qld,female,5,1642
8,qld,female,6,1508
8,qld,female,7,1592
8,qld,female,8,1580
8,qld,female,9,1556
8,qld,female,10,1478
8,qld,female,11,1311
8,qld,female,12,1208
8,qld,female,13,928
8,qld,female,14,678
8,qld,female,15,530
8,qld,female,16,433
8,qld,female,17,279
8,qld,female,18,125
8,qld,female,19,31
8,qld,female,20,4
8,sa,male,0,505
8,sa,male,1,484
8,sa,male,2,502
8,sa,male,3,544
8,sa,male,4,607
8,sa,male,5,594
8,sa,male,6,510
8,sa,male,7,541
8,sa,male,8,575
8,sa,male,9,573
8,sa,male,10,561
8,sa,male,11,506
8,sa,male,12,477
8,sa,male,13,366
8,sa,male,14,284
8,sa,male,15,215
8,sa,male,16,171
8,sa,male,17,93
8,sa,male,18,28
8,sa,male,19,4
8,sa,male,20,1
8,sa,female,0,498
8,sa,female,1,459
8,sa,female,2,485
8,sa,female,3,515
8,sa,female,4,561
8,sa,female,5,570
8,sa,female,6,506
8,sa,female,7,545
8,sa,female,8,566
8,sa,female,9,585
8,sa,female,10,576
8,sa,female,11,526
8,sa,female,12,497
8,sa,female,13,395
8,sa,female,14,309
8,sa,female,15,258
8,sa,female,16,229
8,sa,female,17,165
8,sa,female,18,65
8,sa,female,19,18
8,sa,female,20,3
8,wa,male,0,810
8,wa,male,1,734
8,wa,male,2,754
8,wa,male,3,800
8,wa,male,4,904
8,wa,male,5,960
8,wa,male,6,832
8,wa,male,7,845
8,wa,male,8,869
8,wa,male,9,823
8,wa,male,10,778
8,wa,male,11,695
8,wa,male,12,626
8,wa,male,13,455
8,wa,male,14,334
8,wa,male,15,236
8,wa,male,16,169
8,wa,male,17,82
8,wa,male,18,28
8,wa,male,19,6
8,wa,female,0,770
8,wa,female,1,715
8,wa,female,2,726
8,wa,female,3,752
8,wa,female,4,853
8,wa,female,5,899
8,wa,female,6,812
8,wa,female,7,831
8,wa,female,8,840
8,wa,female,9,813
8,wa,female,10,774
8,wa,female,11,702
8,wa,female,12,607
8,wa,female,13,454
8,wa,female,14,342
8,wa,female,15,270
8,wa,female,16,217
8,wa,female,17,145
8,wa,female,18,59
8,wa,female,19,21
8,wa,female,20,1
8,tas,male,0,168
8,tas,male,1,167
8,tas,male,2,178
8,tas,male,3,181
8,tas,male,4,181
8,tas,male,5,164
8,tas,male,6,147
8,tas,male,7,165
8,tas,male,8,175
8,tas,male,9,183
8,tas,male,10,186
8,tas,male,11,177
8,tas,male,12,165
8,tas,male,13,129
8,tas,male,14,95
8,tas,male,15,67
8,tas,male,16,52
8,tas,male,17,27
8,tas,male,18,5
8,tas,female,0,159
8,tas,female,1,154
8,tas,female,2,163
8,tas,female,3,174
8,tas,female,4,162
8,tas,female,5,155
8,tas,female,6,155
8,tas,female,7,171
8,tas,female,8,182
8,tas,female,9,183
8,tas,female,10,192
8,tas,female,11,177
8,tas,female,12,164
8,tas,female,13,123
8,tas,female,14,99
8,tas,female,15,78
8,tas,female,16,64
8,tas,female,17,48
8,tas,female,18,19
8,tas,female,19,7
8,tas,female,20,1
8,nt,male,0,101
8,nt,male,1,92
8,nt,male,2,94
8,nt,male,3,96
8,nt,male,4,116
8,nt,male,5,125
8,nt,male,6,108
8,nt,male,7,106
8,nt,male,8,92
8,nt,male,9,93
8,nt,male,10,74
8,nt,male,11,70
8,nt,male,12,59
8,nt,male,13,36
8,nt,male,14,23
8,nt,male,15,13
8,nt,male,16,7
8,nt,female,0,92
8,nt,female,1,90
8,nt,female,2,81
8,nt,female,3,80
8,nt,female,4,89
8,nt,female,5,113
8,nt,female,6,100
8,nt,female,7,101
8,nt,female,8,94
8,nt,female,9,77
8,nt,female,10,76
8,nt,female,11,61
8,nt,female,12,43
8,nt,female,13,31
8,nt,female,14,17
8,nt,female,15,9
8,nt,female,16,4
8,nt,female,17,3
8,act,male,0,129
8,act,male,1,112
8,act,male,2,108
8,act,male,3,133
8,act,male,4,176
8,act,male,5,170
8,act,male,6,159
8,act,male,7,145
8,act,male,8,131
8,act,male,9,129
8,act,male,10,120
8,act,male,11,104
8,act,male,12,92
8,act,male,13,62
8,act,male,14,47
8,act,male,15,30
8,act,male,16,19
8,act,male,17,14
8,act,male,18,4
8,act,female,0,120
8,act,female,1,108
8,act,female,2,109
8,act,female,3,121
8,act,female,4,169
8,act,female,5,171
8,act,female,6,149
8,act,female,7,143
8,act,female,8,139
8,act,female,9,128
8,act,female,10,128
8,act,female,11,110
8,act,female,12,97
8,act,female,13,68
8,act,female,14,49
8,act,female,15,38
8,act,female,16,29
8,act,female,17,21
8,act,female,18,5
8,act,female,19,1
9,nsw,male,0,2466
9,nsw,male,1,2279
9,nsw,male,2,2270
9,nsw,male,3,2368
9,nsw,male,4,2605
9,nsw,male,5,2692
9,nsw,male,6,2505
9,nsw,male,7,2515
9,nsw,male,8,2441
9,nsw,male,9,2449
9,nsw,male,10,2379
9,nsw,male,11,2104
9,nsw,male,12,1972
9,nsw,male,13,1557
9,nsw,male,14,1158
9,nsw,male,15,863
9,nsw,male,16,657
9,nsw,male,17,353
9,nsw,male,18,111
9,nsw,male,19,18
9,nsw,male,20,2
9,nsw,female,0,2374
9,nsw,female,1,2161
9,nsw,female,2,2148
9,nsw,female,3,2231
9,nsw,female,4,2514
9,nsw,female,5,2660
9,nsw,female,6,2497
9,nsw,female,7,2570
9,nsw,female,8,2481
9,nsw,female,9,2486
9,nsw,female,10,2411
9,nsw,female,11,2149
9,nsw,female,12,1970
9,nsw,female,13,1573
9,nsw,female,14,1231
9,nsw,female,15,1006
9,nsw,female,16,871
9,nsw,female,17,590
9,nsw,female,18,253
9,nsw,female,19,68
9,nsw,female,20,8
9,vic,male,0,1809
9,vic,male,1,1681
9,vic,male,2,1676
9,vic,male,3,1809
9,vic,male,4,2179
9,vic,male,5,2181
9,vic,male,6,1955
9,vic,male,7,1956
9,vic,male,8,1945
9,vic,male,9,1850
9,vic,male,10,1758
9,vic,male,11,1585
9,vic,male,12,1444
9,vic,male,13,1121
9,vic,male,14,870
9,vic,male,15,648
9,vic,male,16,479
9,vic,male,17,248
9,vic,male,18,80
9,vic,male,19,18
9,vic,male,20,1
9,vic,female,0,1743
9,vic,female,1,1598
9,vic,female,2,1603
9,vic,female,3,1710
9,vic,female,4,2052
9,vic,female,5,2129
9,vic,female,6,1944
9,vic,female,7,1975
9,vic,female,8,1998
9,vic,female,9,1914
9,vic,female,10,1826
9,vic,female,11,1633
9,vic,female,12,1503
9,vic,female,13,1186
9,vic,female,14,921
9,vic,female,15,764
9,vic,female,16,656
9,vic,female,17,438
9,vic,female,18,182
9,vic,female,19,50
9,vic,female,20,7
9,qld,male,0,1596
9,qld,male,1,1476
9,qld,male,2,1481
9,qld,male,3,1532
9,qld,male,4,1657
9,qld,male,5,1699
9,qld,male,6,1508
9,qld,male,7,1581
9,qld,male,8,1563
9,qld,male,9,1512
9,qld,male,10,1440
9,qld,male,11,1306
9,qld,male,12,1224
9,qld,male,13,943
9,qld,male,14,682
9,qld,male,15,471
9,qld,male,16,340
9,qld,male,17,179
9,qld,male,18,57
9,qld,male,19,11
9,qld,male,20,1
9,qld,female,0,1504
9,qld,female,1,1407
9,qld,female,2,1410
9,qld,female,3,1468
9,qld,female,4,1598
9,qld,female,5,1648
9,qld,female,6,1511
9,qld,female,7,1594
9,qld,female,8,1582
9,qld,female,9,1553
9,qld,female,10,1485
9,qld,female,11,1316
9,qld,female,12,1207
9,qld,female,13,934
9,qld,female,14,678
9,qld,female,15,530
9,qld,female,16,431
9,qld,female,17,279
9,qld,female,18,125
9,qld,female,19,32
9,qld,female,20,4
9,sa,male,0,503
9,sa,male,1,485
9,sa,male,2,501
9,sa,male,3,543
9,sa,male,4,608
9,sa,male,5,598
9,sa,male,6,512
9,sa,male,7,540
9,sa,male,8,577
9,sa,male,9,572
9,sa,male,10,562
9,sa,male,11,507
9,sa,male,12,476
9,sa,male,13,365
9,sa,male,14,285
9,sa,male,15,216
9,sa,male,16,170
9,sa,male,17,92
9,sa,male,18,29
9,sa,male,19,4
9,sa,male,20,1
9,sa,female,0,500
9,sa,female,1,458
9,sa,female,2,487
9,sa,female,3,514
9,sa,female,4,563
9,sa,female,5,574
9,sa,female,6,509
9,sa,female,7,543
9,sa,female,8,568
9,sa,female,9,581
9,sa,female,10,575
9,sa,female,11,526
9,sa,female,12,498
9,sa,female,13,394
9,sa,female,14,308
9,sa,female,15,258
9,sa,female,16,229
9,sa,female,17,166
9,sa,female,18,66
9,sa,female,19,17
9,sa,female,20,2
9,wa,male,0,811
9,wa,male,1,737
9,wa,male,2,755
9,wa,male,3,798
9,wa,male,4,905
9,wa,male,5,971
9,wa,male,6,833
9,wa,male,7,848
9,wa,male,8,869
9,wa,male,9,825
9,wa,male,10,779
9,wa,male,11,698
9,wa,male,12,630
9,wa,male,13,457
9,wa,male,14,335
9,wa,male,15,236
9,wa,male,16,169
9,wa,male,17,83
9,wa,male,18,29
9,wa,male,19,6
9,wa,female,0,770
9,wa,female,1,719
9,wa,female,2,726
9,wa,female,3,752
9,wa,female,4,849
9,wa,female,5,912
9,wa,female,6,815
9,wa,female,7,829
9,wa,female,8,842
9,wa,female,9,811
9,wa,female,10,778
9,wa,female,11,704
9,wa,female,12,606
9,wa,female,13,456
9,wa,female,14,342
9,wa,female,15,271
9,wa,female,16,216
9,wa,female,17,144
9,wa,female,18,60
9,wa,female,19,20
9,wa,female,20,1
9,tas,male,0,168
9,tas,male,1,167
9,tas,male,2,178
9,tas,male,3,181
9,tas,male,4,184
9,tas,male,5,167
9,tas,male,6,147
9,tas,male,7,167
9,tas,male,8,177
9,tas,male,9,183
9,tas,male,10,187
9,tas,male,11,178
9,tas,male,12,166
9,tas,male,13,129
9,tas,male,14,96
9,tas,male,15,67
9,tas,male,16,53
9,tas,male,17,27
9,tas,male,18,5
9,tas,female,0,163
9,tas,female,1,155
9,tas,female,2,163
9,tas,female,3,174
9,tas,female,4,164
9,tas,female,5,155
9,tas,female,6,156
9,tas,female,7,172
9,tas,female,8,184
9,tas,female,9,182
9,tas,female,10,193
9,tas,female,11,177
9,tas,female,12,164
9,tas,female,13,124
9,tas,female,14,99
9,tas,female,15,79
9,tas,female,16,64
9,tas,female,17,49
9,tas,female,18,19
9,tas,female,19,7
9,tas,female,20,1
9,nt,male,0,103
9,nt,male,1,90
9,nt,male,2,96
9,nt,male,3,97
9,nt,male,4,117
9,nt,male,5,126
9,nt,male,6,112
9,nt,male,7,105
9,nt,male,8,91
9,nt,male,9,93
9,nt,male,10,75
9,nt,male,11,70
9,nt,male,12,60
9,nt,male,13,36
9,nt,male,14,24
9,nt,male,15,13
9,nt,male,16,7
9,nt,female,0,92
9,nt,female,1,90
9,nt,female,2,82
9,nt,female,3,82
9,nt,female,4,88
9,nt,female,5,114
9,nt,female,6,103
9,nt,female,7,101
9,nt,female,8,94
9,nt,female,9,78
9,nt,female,10,74
9,nt,female,11,60
9,nt,female,12,45
9,nt,female,13,32
9,nt,female,14,17
9,nt,female,15,9
9,nt,female,16,4
9,nt,female,17,3
9,act,male,0,132
9,act,male,1,112
9,act,male,2,108
9,act,male,3,134
9,act,male,4,176
9,act,male,5,171
9,act,male,6,159
9,act,male,7,146
9,act,male,8,132
9,act,male,9,129
9,act,male,10,121
9,act,male,11,104
9,act,male,12,92
9,act,male,13,62
9,act,male,14,48
9,act,male,15,29
9,act,male,16,20
9,act,male,17,14
9,act,male,18,4
9,act,female,0,122
9,act,female,1,109
9,act,female,2,111
9,act,female,3,122
9,act,female,4,172
9,act,female,5,170
9,act,female,6,149
9,act,female,7,142
9,act,female,8,141
9,act,female,9,128
9,act,female,10,128
9,act,female,11,110
9,act,female,12,98
9,act,female,13,69
9,act,female,14,50
9,act,female,15,37
9,act,female,16,29
9,act,female,17,22
9,act,female,18,5
9,act,female,19,1
10,nsw,male,0,2458
10,nsw,male,1,2281
10,nsw,male,2,2269
10,nsw,male,3,2369
10,nsw,male,4,2610
10,nsw,male,5,2706
10,nsw,male,6,2515
10,nsw,male,7,2510
10,nsw,male,8,2441
10,nsw,male,9,2445
10,nsw,male,10,2384
10,nsw,male,11,2105
10,nsw,male,12,1972
10,nsw,male,13,1568
10,nsw,male,14,1161
10,nsw,male,15,864
10,nsw,male,16,660
10,nsw,male,17,353
10,nsw,male,18,114
10,nsw,male,19,18
10,nsw,male,20,2
10,nsw,female,0,2381
10,nsw,female,1,2161
10,nsw,female,2,2147
10,nsw,female,3,2228
10,nsw,female,4,2519
10,nsw,female,5,2673
10,nsw,female,6,2495
10,nsw,female,7,2564
10,nsw,female,8,2482
10,nsw,female,9,2484
10,nsw,female,10,2414
10,nsw,female,11,2149
10,nsw,female,12,1975
10,nsw,female,13,1581
10,nsw,female,14,1234
10,nsw,female,15,1005
10,nsw,female,16,873
10,nsw,female,17,589
10,nsw,female,18,258
10,nsw,female,19,67
10,nsw,female,20,7
10,vic,male,0,1805
10,vic,male,1,1681
10,vic,male,2,1673
10,vic,male,3,1808
10,vic,male,4,2176
10,vic,male,5,2187
10,vic,male,6,1960
10,vic,male,7,1953
10,vic,male,8,1948
10,vic,male,9,1846
10,vic,male,10,1759
10,vic,male,11,1583
10,vic,male,12,1445
10,vic,male,13,1125
10,vic,male,14,868
10,vic,male,15,651
10,vic,male,16,477
10,vic,male,17,249
10,vic,male,18,80
10,vic,male,19,19
10,vic,male,20,1
10,vic,female,0,1745
10,vic,female,1,1601
10,vic,female,2,1599
10,vic,female,3,1708
10,vic,female,4,2050
10,vic,female,5,2134
10,vic,female,6,1948
10,vic,female,7,1971
10,vic,female,8,2005
10,vic,female,9,1911
10,vic,female,10,1825
10,vic,female,11,1636
10,vic,female,12,1504
10,vic,female,13,1190
10,vic,female,14,922
10,vic,female,15,763
10,vic,female,16,652
10,vic,female,17,437
10,vic,female,18,180
10,vic,female,19,50
10,vic,female,20,7
10,qld,male,0,1597
10,qld,male,1,1481
10,qld,male,2,1482
10,qld,male,3,1530
10,qld,male,4,1662
10,qld,male,5,1706
10,qld,male,6,1511
10,qld,male,7,1574
10,qld,male,8,1564
10,qld,male,9,1510
10,qld,male,10,1442
10,qld,male,11,1309
10,qld,male,12,1227
10,qld,male,13,945
10,qld,male,14,685
10,qld,male,15,470
10,qld,male,16,341
10,qld,male,17,180
10,qld,male,18,59
10,qld,male,19,11
10,qld,male,20,1
10,qld,female,0,1513
10,qld,female,1,1408
10,qld,female,2,1415
10,qld,female,3,1470
10,qld,female,4,1604
10,qld,female,5,1651
10,qld,female,6,1513
10,qld,female,7,1590
10,qld,female,8,1581
10,qld,female,9,1553
10,qld,female,10,1488
10,qld,female,11,1316
10,qld,female,12,1208
10,qld,female,13,938
10,qld,female,14,680
10,qld,female,15,528
10,qld,female,16,430
10,qld,female,17,275
10,qld,female,18,125
10,qld,female,19,33
10,qld,female,20,3
10,sa,male,0,500
10,sa,male,1,485
10,sa,male,2,503
10,sa,male,3,542
10,sa,male,4,607
10,sa,male,5,600
10,sa,male,6,516
10,sa,male,7,538
10,sa,male,8,578
10,sa,male,9,571
10,sa,male,10,563
10,sa,male,11,510
10,sa,male,12,473
10,sa,male,13,368
10,sa,male,14,286
10,sa,male,15,213
10,sa,male,16,169
10,sa,male,17,91
10,sa,male,18,29
10,sa,male,19,4
10,sa,male,20,1
10,sa,female,0,501
10,sa,female,1,458
10,sa,female,2,486
10,sa,female,3,515
10,sa,female,4,568
10,sa,female,5,574
10,sa,female,6,512
10,sa,female,7,539
10,sa,female,8,571
10,sa,female,9,578
10,sa,female,10,575
10,sa,female,11,526
10,sa,female,12,499
10,sa,female,13,396
10,sa,female,14,308
10,sa,female,15,260
10,sa,female,16,229
10,sa,female,17,164
10,sa,female,18,68
10,sa,female,19,17
10,sa,female,20,2
10,wa,male,0,809
10,wa,male,1,737
10,wa,male,2,754
10,wa,male,3,796
10,wa,male,4,910
10,wa,male,5,976
10,wa,male,6,839
10,wa,male,7,846
10,wa,male,8,872
10,wa,male,9,826
10,wa,male,10,780
10,wa,male,11,698
10,wa,male,12,630
10,wa,male,13,459
10,wa,male,14,335
10,wa,male,15,237
10,wa,male,16,169
10,wa,male,17,82
10,wa,male,18,30
10,wa,male,19,5
10,wa,female,0,764
10,wa,female,1,721
10,wa,female,2,725
10,wa,female,3,752
10,wa,female,4,853
10,wa,female,5,917
10,wa,female,6,818
10,wa,female,7,829
10,wa,female,8,844
10,wa,female,9,813
10,wa,female,10,783
10,wa,female,11,705
10,wa,female,12,611
10,wa,female,13,455
10,wa,female,14,343
10,wa,female,15,271
10,wa,female,16,217
10,wa,female,17,143
10,wa,female,18,59
10,wa,female,19,21
10,wa,female,20,1
10,tas,male,0,168
10,tas,male,1,168
10,tas,male,2,177
10,tas,male,3,182
10,tas,male,4,185
10,tas,male,5,168
10,tas,male,6,146
10,tas,male,7,167
10,tas,male,8,177
10,tas,male,9,183
10,tas,male,10,187
10,tas,male,11,178
10,tas,male,12,168
10,tas,male,13,129
10,tas,male,14,97
10,tas,male,15,67
10,tas,male,16,53
10,tas,male,17,28
10,tas,male,18,4
10,tas,female,0,166
10,tas,female,1,155
10,tas,female,2,163
10,tas,female,3,175
10,tas,female,4,164
10,tas,female,5,156
10,tas,female,6,159
10,tas,female,7,170
10,tas,female,8,188
10,tas,female,9,184
10,tas,female,10,194
10,tas,female,11,177
10,tas,female,12,166
10,tas,female,13,123
10,tas,female,14,99
10,tas,female,15,78
10,tas,female,16,64
10,tas,female,17,49
10,tas,female,18,19
10,tas,female,19,7
10,tas,female,20,1
10,nt,male,0,103
10,nt,male,1,91
10,nt,male,2,95
10,nt,male,3,96
10,nt,male,4,118
10,nt,male,5,127
10,nt,male,6,112
10,nt,male,7,105
10,nt,male,8,93
10,nt,male,9,93
10,nt,male,10,75
10,nt,male,11,70
10,nt,male,12,60
10,nt,male,13,37
10,nt,male,14,24
10,nt,male,15,13
10,nt,male,16,7
10,nt,female,0,94
10,nt,female,1,91
10,nt,female,2,84
10,nt,female,3,82
10,nt,female,4,88
10,nt,female,5,117
10,nt,female,6,103
10,nt,female,7,103
10,nt,female,8,95
10,nt,female,9,77
10,nt,female,10,74
10,nt,female,11,62
10,nt,female,12,45
10,nt,female,13,33
10,nt,female,14,17
10,nt,female,15,9
10,nt,female,16,4
10,nt,female,17,3
10,act,male,0,131
10,act,male,1,112
10,act,male,2,108
10,act,male,3,133
10,act,male,4,176
10,act,male,5,174
10,act,male,6,159
10,act,male,7,146
10,act,male,8,134
10,act,male,9,129
10,act,male,10,122
10,act,male,11,104
10,act,male,12,93
10,act,male,13,62
10,act,male,14,48
10,act,male,15,30
10,act,male,16,20
10,act,male,17,14
10,act,male,18,4
10,act,female,0,121
10,act,female,1,109
10,act,female,2,114
10,act,female,3,124
10,act,female,4,173
10,act,female,5,170
10,act,female,6,152
10,act,female,7,144
10,act,female,8,140
10,act,female,9,129
10,act,female,10,129
10,act,female,11,110
10,act,female,12,99
10,act,female,13,69
10,act,female,14,50
10,act,female,15,38
10,act,female,16,29
10,act,female,17,22
10,act,female,18,5
10,act,female,19,1
11,nsw,male,0,2469
11,nsw,male,1,2284
11,nsw,male,2,2268
11,nsw,male,3,2366
11,nsw,male,4,2616
11,nsw,male,5,2714
11,nsw,male,6,2523
11,nsw,male,7,2507
11,nsw,male,8,2444
11,nsw,male,9,2443
11,nsw,male,10,2389
11,nsw,male,11,2106
11,nsw,male,12,1968
11,nsw,male,13,1572
11,nsw,male,14,1162
11,nsw,male,15,867
11,nsw,male,16,658
11,nsw,male,17,355
11,nsw,male,18,116
11,nsw,male,19,19
11,nsw,male,20,2
11,nsw,female,0,2385
11,nsw,female,1,2162
11,nsw,female,2,2146
11,nsw,female,3,2229
11,nsw,female,4,2530
11,nsw,female,5,2681
11,nsw,female,6,2509
11,nsw,female,7,2564
11,nsw,female,8,2485
11,nsw,female,9,2483
11,nsw,female,10,2417
11,nsw,female,11,2151
11,nsw,female,12,1975
11,nsw,female,13,1590
11,nsw,female,14,1235
11,nsw,female,15,1006
11,nsw,female,16,875
11,nsw,female,17,584
11,nsw,female,18,261
11,nsw,female,19,68
11,nsw,female,20,8
11,vic,male,0,1807
11,vic,male,1,1682
11,vic,male,2,1672
11,vic,male,3,1810
11,vic,male,4,2176
11,vic,male,5,2196
11,vic,male,6,1965
11,vic,male,7,1952
11,vic,male,8,1953
11,vic,male,9,1845
11,vic,male,10,1760
11,vic,male,11,1581
11,vic,male,12,1448
11,vic,male,13,1131
11,vic,male,14,868
11,vic,male,15,649
11,vic,male,16,482
11,vic,male,17,250
11,vic,male,18,80
11,vic,male,19,18
11,vic,male,20,1
11,vic,female,0,1742
11,vic,female,1,1602
11,vic,female,2,1597
11,vic,female,3,1704
11,vic,female,4,2052
11,vic,female,5,2132
11,vic,female,6,1954
11,vic,female,7,1968
11,vic,female,8,2009
11,vic,female,9,1908
11,vic,female,10,1827
11,vic,female,11,1639
11,vic,female,12,1507
11,vic,female,13,1195
11,vic,female,14,924
11,vic,female,15,761
11,vic,female,16,654
11,vic,female,17,434
11,vic,female,18,183
11,vic,female,19,48
11,vic,female,20,8
11,qld,male,0,1595
11,qld,male,1,1480
11,qld,male,2,1482
11,qld,male,3,1526
11,qld,male,4,1658
11,qld,male,5,1714
11,qld,male,6,1520
11,qld,male,7,1570
11,qld,male,8,1567
11,qld,male,9,1512
11,qld,male,10,1442
11,qld,male,11,1311
11,qld,male,12,1227
11,qld,male,13,947
11,qld,male,14,687
11,qld,male,15,470
11,qld,male,16,344
11,qld,male,17,180
11,qld,male,18,58
11,qld,male,19,11
11,qld,male,20,2
11,qld,female,0,1521
11,qld,female,1,1409
11,qld,female,2,1414
11,qld,female,3,1465
11,qld,female,4,1604
11,qld,female,5,1656
11,qld,female,6,1514
11,qld,female,7,1585
11,qld,female,8,1582
11,qld,female,9,1550
11,qld,female,10,1488
11,qld,female,11,1321
11,qld,female,12,1210
11,qld,female,13,939
11,qld,female,14,682
11,qld,female,15,527
11,qld,female,16,430
11,qld,female,17,276
11,qld,female,18,126
11,qld,female,19,34
11,qld,female,20,4
11,sa,male,0,503
11,sa,male,1,487
11,sa,male,2,500
11,sa,male,3,544
11,sa,male,4,610
11,sa,male,5,603
11,sa,male,6,519
11,sa,male,7,538
11,sa,male,8,576
11,sa,male,9,570
11,sa,male,10,564
11,sa,male,11,510
11,sa,male,12,476
11,sa,male,13,369
11,sa,male,14,286
11,sa,male,15,214
11,sa,male,16,169
11,sa,male,17,91
11,sa,male,18,28
11,sa,male,19,5
11,sa,male,20,1
11,sa,female,0,503
11,sa,female,1,458
11,sa,female,2,481
11,sa,female,3,517
11,sa,female,4,570
11,sa,female,5,575
11,sa,female,6,512
11,sa,female,7,536
11,sa,female,8,569
11,sa,female,9,581
11,sa,female,10,575
11,sa,female,11,529
